,Max_peak_time,Time_array,Signal_array,Duration,Index_start,Index_end,Oscillation_events,Num_peaks,Peaks_indexes,Peaks_heights,Instant_frequency,Indices_frequency,Mean_frequency,Spikes_per_cycle,Short_freq_time_slope,Long_freq_time_slope
25,24174.657,[-17.691 -17.69  -17.689 ...  17.15   17.151  17.152],[2.47679203 2.58774339 2.5860299  ... 0.11402421 0.11356971 0.11311656],34.844,24156966,24191810,"{'Start_end': array([[ 1781,  6118, 10717, 15231, 20620, 26125, 31856],
       [ 5485, 10414, 15231, 20151, 24526, 29435, 34764]])}",7,[ 3633  8266 12974 17691 22573 27780 33310],"[ 7.94644842 15.14708861 29.24002485 53.68875255 30.0398582  22.14113636
 10.39364077]","[215.84286639 212.40441801 211.999152   204.83408439 192.04916459
 180.8318264 ]",[ 5949 10620 15332 20132 25176 30545],202.99358529796265,"[23.00722408 38.67604559 59.78250037 90.16592844 56.34349447 33.95568848
 13.98932757]",-1.430114897126115,-1.430114897126115
26,24714.947,[-12.02  -12.019 -12.018 ...   7.623   7.624   7.625],[2.50170843 2.61463189 2.61489254 ... 0.58252172 0.58307557 0.58363107],19.646,24702927,24722573,"{'Start_end': array([[    0,  5889, 10873, 15643],
       [ 4432,  8291, 13167, 18067]])}",4,[ 2216  7090 12020 16855],[ 6.78238542  9.63101398 12.53926361 10.9860698 ],[205.17029134 202.83975659 206.82523268],[ 4653  9555 14437],204.94509353749754,[17.8715723  14.59854448 17.05308536 14.96874091],0.16870762521754173,0.16870762521754173
27,24881.417,[-17.889 -17.888 -17.887 ...  27.464  27.465  27.466],[1.96745186 2.07984821 2.07957692 ... 0.11402421 0.11356971 0.11311656],45.356,24863528,24908884,"{'Start_end': array([[  381,  6548, 10842, 15048, 21058, 26336, 31388, 37313, 42572],
       [ 6261,  9546, 15048, 20730, 24692, 30314, 35358, 40453, 45290]])}",9,[ 3321  8047 12945 17889 22875 28325 33373 38883 43931],"[10.6710648  21.33150829 34.48301822 52.37051809 49.12279865 42.86533575
 19.13034581 15.06909435  6.63775236]","[211.59542954 204.16496529 202.26537217 200.5615724  183.48623853
 198.09825674 181.48820327 198.09825674]",[ 5684 10496 15417 20382 25600 30849 36128 41407],197.4697868339087,"[26.36184498 31.80681303 56.4080076  95.24438775 88.57337454 72.8815968
 32.35582054 22.22637779  8.9914259 ]",-0.8517235457667363,-0.547871439256833
28,27590.44,[-12.227 -12.226 -12.225 ...  22.322  22.323  22.324],[2.28052035 2.28191325 2.28330609 ... 0.11402421 0.11356971 0.11311656],34.552,27578213,27612765,"{'Start_end': array([[    0,  5190,  9820, 15056, 19957, 25874, 31330],
       [ 5058,  9496, 14634, 19420, 25075, 29544, 34502]])}",7,[ 2529  7343 12227 17238 22516 27709 32916],"[13.06621264 29.41503143 56.86755187 51.72652586 39.36677505 17.57963627
  7.69383237]","[207.72746157 204.75020475 199.56096588 189.46570671 192.566917
 192.04916459]",[ 4936  9785 14732 19877 25112 30312],197.686736748763,"[30.45716272 49.52103307 89.68234052 89.41116116 64.79319765 31.52598685
 10.9936933 ]",-0.6992032684117911,-0.6992032684117911
29,28234.531,[-7.967 -7.966 -7.965 ... 13.792 13.793 13.794],[0.16010931 0.27264445 0.27251766 ... 0.11402421 0.11356971 0.11311656],21.762,28226564,28248326,"{'Start_end': array([[   92,  6419, 11037, 16463],
       [ 4882,  9515, 15039, 19889]])}",4,[ 2487  7967 13038 18176],[ 7.81461802 10.4406355   8.78158823  8.80557092],[182.48175182 197.19976336 194.62826002],[ 5227 10502 15607],191.43659173615228,[16.62528444 16.73639014 13.93915606 12.82221389],1.1791715850103572,1.1791715850103572
30,29615.409,[-6.3   -6.299 -6.298 ...  6.884  6.885  6.886],[0.88327429 0.99620603 0.99647436 ... 0.11402421 0.11356971 0.11311656],13.187,29609109,29622296,"{'Start_end': array([[    0,  4905,  9954],
       [ 2988,  7695, 13186]])}",3,[ 1494  6300 11570],[11.25104205 11.89782725  7.35940883],[208.07324178 189.75332068],[3897 8935],198.91328123210945,[15.9597808  16.01111182 11.39967389],-3.6363479749890786,-3.6363479749890786
31,30393.61,[-67.585 -67.584 -67.583 ...  22.323  22.324  22.325],[1.14511138 1.25719662 1.25661635 ... 0.22759391 0.22668627 0.11311656],89.911,30326025,30415936,"{'Start_end': array([[    0,  4875,  9640, 15219, 20310, 25643, 30684, 36178, 41145,
        46311, 51236, 56037, 61097, 65886, 70563, 76090, 81794, 87106],
       [ 3202,  8495, 14236, 18865, 24480, 29405, 34512, 39340, 44369,
        49183, 54218, 59351, 64159, 69284, 74747, 79992, 84872, 89910]])}",18,"[ 1601  6685 11938 17042 22395 27524 32598 37759 42757 47747 52727 57694
 62628 67585 72655 78041 83333 88508]","[22.79892904 30.4163773  27.41427145 26.23153506 20.10812579 17.35825779
 14.60865609 16.87659338 17.46230668 19.62402852 25.23075376 35.1507242
 49.39244352 65.62503959 48.86683224 30.84359405 20.772341   10.65735802]","[196.69551534 190.3674091  195.92476489 186.81113394 194.96977968
 197.0831691  193.76089905 200.08003201 200.4008016  200.80321285
 201.32876988 202.67531415 201.73492031 197.23865878 185.66654289
 188.96447468 193.23671498]","[ 4143  9311 14490 19718 24959 30061 35178 40258 45252 50237 55210 60161
 65106 70120 75348 80687 85920]",195.7495360728548,"[40.49557969 58.76583764 50.81058883 41.8715814  34.03689179 30.03778116
 24.54931931 24.99046309 23.97441549 26.98972985 33.99308266 46.76911451
 69.21335654 92.9470717  76.79257673 51.81021074 30.02393688 13.9873748 ]",-0.39834690650759846,0.006192335571616518
32,30576.949,[-18.054 -18.053 -18.052 ...  17.391  17.392  17.393],[1.12587763 1.23840367 1.23826806 ... 0.11402421 0.11356971 0.11311656],35.448,30558895,30594343,"{'Start_end': array([[ 1802,  6522, 10324, 16267, 20378, 26501, 31872],
       [ 5412, 10284, 16242, 19841, 25740, 30275, 35218]])}",7,[ 3607  8403 13283 18054 23059 28388 33545],"[10.97570658 19.25864937 36.94762936 50.51101221 38.3716477  28.51145647
 12.69101548]","[208.50708924 204.91803279 209.59966464 199.8001998  187.65246763
 193.91118868]",[ 6005 10843 15668 20556 25723 30966],200.7314404623653,"[21.28624228 32.16526291 59.86761526 74.28726535 66.28207473 45.44950246
 19.95905746]",-0.77301140291488,-0.77301140291488
33,32639.357,[-27.99  -27.989 -27.988 ...  23.958  23.959  23.96 ],[1.89353227 1.89519139 1.89684646 ... 0.11402421 0.11356971 0.11311656],51.951,32611367,32663318,"{'Start_end': array([[    0,  5045, 11911, 16645, 21518, 25531, 31188, 36425, 41813,
        47282],
       [ 3958,  9937, 14741, 19693, 24560, 30449, 35076, 40071, 45055,
        50162]])}",10,[ 1979  7491 13326 18169 23039 27990 33132 38248 43434 48722],"[ 8.36993602 10.39141671 12.80221708 22.02958588 32.8884229  41.20743412
 39.48078884 25.18480862 16.00586908 10.69664236]","[181.42235123 171.37960583 206.48358456 205.33880903 201.9793981
 194.47685725 195.46520719 192.8268415  189.10741301]",[ 4735 10408 15747 20604 25514 30561 35690 40841 46078],193.16445196732673,"[22.84534306 24.99338303 23.10096477 32.88662809 47.78596717 63.8587595
 61.94328541 37.99257669 23.97508659 14.94485099]",0.045786980545943046,0.20727259332301354
34,32870.483,[-68.851 -68.85  -68.849 ...  22.157  22.158  22.159],[0.         0.         0.         ... 0.11402421 0.11356971 0.11311656],91.011,32801632,32892643,"{'Start_end': array([[ 1133,  6552, 11171, 16301, 21290, 26548, 31949, 37335, 42324,
        47414, 52330, 55966, 62135, 66940, 72325, 77358, 82838, 87896],
       [ 5095,  9796, 14991, 19775, 24722, 30172, 35393, 40369, 45548,
        50300, 55450, 61718, 65637, 70762, 75565, 81024, 85812, 90788]])}",18,"[ 3114  8174 13081 18038 23006 28360 33671 38852 43936 48857 53890 58842
 63886 68851 73945 79191 84325 89342]","[22.72842977 27.41406666 36.6337558  41.81574616 36.53149304 27.8065631
 19.77186472 17.59395443 19.969364   23.48753918 24.39559369 28.99378044
 36.60063491 49.90902502 34.81239546 24.82664956 17.99113336  6.75075587]","[197.6284585  203.79050336 201.73492031 201.28824477 186.77624206
 188.28845792 193.01293187 196.69551534 203.21072953 198.68865488
 201.93861066 198.25535289 201.40986908 196.30938359 190.62142585
 194.77989871 199.32230417]","[ 5644 10627 15559 20522 25683 31015 36261 41394 46396 51373 56366 61364
 66368 71398 76568 81758 86833]",197.27950020540536,"[32.50830113 38.83880619 51.85557439 61.83247604 58.76608138 43.99867148
 29.9716803  24.98410831 26.99194905 31.88954738 35.70124728 42.89404602
 52.97519618 78.88943143 54.14676361 37.97878063 25.78366703 10.93475555]",-0.1391652844153057,-0.015833085204861114
35,33238.648,[-11.947 -11.946 -11.945 ...   7.564   7.565   7.566],[0.63892794 0.75168947 0.75179174 ... 0.11402421 0.11356971 0.11311656],19.514,33226701,33246215,"{'Start_end': array([[    0,  4980, 10595, 15919],
       [ 4616,  9184, 13299, 19513]])}",4,[ 2308  7082 11947 17716],[ 6.97487033  8.80929158 10.62608432  6.75301425],[209.4679514  205.54984584 173.34026694],[ 4695  9514 14831],196.11935472835398,[16.90024176 21.41879165 17.58219102 12.86699584],-3.6071036333836477,-3.6071036333836477
36,34320.239,[-12.779 -12.778 -12.777 ...   6.722   6.723   6.724],[1.14492289 1.14610276 1.14728497 ... 0.11402421 0.11356971 0.11311656],19.504,34307460,34326964,"{'Start_end': array([[    0,  5754, 11055, 15965],
       [ 3806,  8772, 14503, 19503]])}",4,[ 1903  7263 12779 17734],[ 6.94206878 10.36576818 10.93171385  6.61470583],[186.56716418 181.29079043 201.81634712],[ 4583 10021 15256],189.89143391035591,[18.24715877 17.42959006 17.46255474 12.4192127 ],1.413265265634531,1.413265265634531
37,35680.304,[-23.244 -23.243 -23.242 ...  24.306  24.307  24.308],[1.24763943 1.36070381 1.36110913 ... 0.11402421 0.11356971 0.11311656],47.553000000000004,35657060,35704613,"{'Start_end': array([[ 1847,  6673, 11229, 16477, 20800, 26210, 31848, 37337, 42998],
       [ 5845, 10869, 15811, 20273, 25688, 30578, 35826, 40747, 46160]])}",9,[ 3846  8771 13520 18375 23244 28394 33837 39042 44579],"[ 6.9004546  12.346715   26.90523328 50.30023273 55.8442484  30.65804792
 21.89658479 15.47639327  9.27835109]","[203.04568528 210.57064645 205.97322348 205.38098172 194.17475728
 183.72221202 192.12295869 180.60321474]",[ 6308 11145 15947 20809 25819 31115 36439 41810],196.94920995761058,"[ 19.42466091  29.06923504  52.9566052   85.76194461 103.95920872
  62.2979533   37.98802241  23.99954549  14.20242625]",-0.7723759829994536,-0.7723759829994536
38,36129.349,[-28.646 -28.645 -28.644 ...  68.07   68.071  68.072],[2.626841   2.7393322  2.73915227 ... 0.11402421 0.11356971 0.11311656],96.71900000000001,36100703,36197422,"{'Start_end': array([[  165,  6205, 11106, 16441, 21412, 26544, 32031, 36646, 42317,
        47818, 52924, 57530, 62932, 67785, 72776, 77805, 82686, 87862,
        92718],
       [ 6181,  9509, 16246, 20683, 25758, 30748, 35699, 41374, 46319,
        50896, 55886, 61170, 65914, 71073, 76042, 81039, 86214, 91496,
        96718]])}",19,"[ 3173  7857 13676 18562 23585 28646 33865 39010 44318 49357 54405 59350
 64423 69429 74409 79422 84450 89679 94718]","[ 8.30430994 10.89568042 18.41044816 36.59286114 37.57595954 43.6714152
 30.28555591 22.83511309 19.47670253 21.46717254 18.51581005 17.8868761
 23.23494541 27.56637676 31.89299817 31.7106167  29.84111236 34.28947565
 31.41172716]","[213.49274125 171.85083348 204.66639378 199.08421262 197.58940921
 191.60758766 194.36345967 188.39487566 198.45207382 198.09825674
 202.22446916 197.12201853 199.76028765 200.80321285 199.48134849
 198.88623707 191.2411551  198.45207382]","[ 5515 10766 16119 21073 26115 31255 36437 41664 46837 51881 56877 61886
 66926 71919 76915 81936 87064 92198]",196.97614703130841,"[29.06635393 23.6227121  41.19732817 57.02451187 61.98597081 66.9590009
 55.93559922 36.6953288  32.89654255 29.98376176 25.80237773 26.87173613
 33.2036732  39.67747913 45.99977354 44.98084305 42.99878942 49.31577882
 48.63210812]",0.19876491960425452,0.021297671811993296
39,36231.042,[-69.169 -69.168 -69.167 ...  16.434  16.435  16.436],[0.         0.         0.         ... 0.11402421 0.11356971 0.11311656],85.60600000000001,36161873,36247479,"{'Start_end': array([[ 1762,  6615, 11606, 16635, 21516, 26692, 31547, 36925, 41928,
        47368, 52517, 57572, 62726, 66360, 72878, 77746, 82887],
       [ 4744,  9903, 14872, 19869, 25044, 30326, 35549, 40411, 45602,
        50472, 55803, 60762, 65778, 71978, 75656, 80658, 85605]])}",17,"[ 3253  8259 13239 18252 23280 28509 33548 38668 43765 48920 54160 59167
 64252 69169 74267 79202 84246]","[23.23494541 27.56637676 31.89299817 31.7106167  29.84111236 34.28947565
 31.41172716 38.7281661  30.35800391 22.56608312 21.30717988 19.55869999
 20.76407352 19.88880049 16.47693824 11.7846788   8.58747266]","[199.76028765 200.80321285 199.48134849 198.88623707 191.2411551
 198.45207382 195.3125     196.19383951 193.98642095 190.83969466
 199.72039145 196.65683382 203.3760423  196.15535504 202.63424519
 198.25535289]","[ 5756 10749 15745 20766 25894 31028 36108 41216 46342 51540 56663 61709
 66710 71718 76734 81724]",197.60968692600355,"[33.2036732  39.67747913 45.99977354 44.98084305 42.99878942 49.31577882
 48.63301481 58.9801587  45.99621261 32.99243472 29.97569496 26.99758879
 27.99223566 28.87610875 21.99631646 15.97959624 11.93837957]",0.19679304162682235,0.009704449050235533
40,37772.345,[-28.031 -28.03  -28.029 ...  13.015  13.016  13.017],[1.08960584 1.09043869 1.09127429 ... 0.11402421 0.11356971 0.11311656],41.049,37744314,37785363,"{'Start_end': array([[    0,  6428, 11699, 16088, 21371, 25809, 30958, 37032],
       [ 6064,  9978, 14545, 20290, 24885, 30253, 35336, 40226]])}",8,[ 3032  8203 13122 18189 23128 28031 33147 38629],"[10.58381809 11.98818425 20.12031855 26.36389098 49.27015509 49.93720808
 39.31195307 12.20055215]","[193.38619223 203.29335231 197.35543714 202.47013565 203.95676117
 195.46520719 182.41517694]",[ 5617 10662 15655 20658 25579 30589 35888],196.9060375190018,"[27.59930696 20.25116353 29.1838007  46.6899834  84.52760361 91.55868621
 64.3644591  21.24668017]",-0.6229855704543916,-0.30236470939804727
41,38213.481,[-22.464 -22.463 -22.462 ...  22.273  22.274  22.275],[0.47874654 0.48023252 0.48172123 ... 0.11402421 0.11356971 0.11311656],44.74,38191017,38235757,"{'Start_end': array([[ 1477,  5190, 10602, 15398, 20715, 25759, 31075, 36186, 41706],
       [ 4797,  9686, 14026, 19810, 24213, 29361, 34667, 39874, 44608]])}",9,[ 3137  7438 12314 17604 22464 27560 32871 38030 43157],"[ 8.51615317 12.17990147 17.54822148 26.14920787 37.50901675 26.53871422
 25.7873872  18.34743409  9.44586962]","[232.50406882 205.08613618 189.03591682 205.76131687 196.23233909
 188.28845792 193.83601473 195.04583577]",[ 5287  9876 14959 20034 25012 30215 35450 40593],200.72376077562228,"[21.64685845 32.38878436 33.62727034 50.99122305 59.92521439 48.72815387
 37.43506917 25.99937217 12.98053044]",-0.7649270154649598,-0.7649270154649598
42,38607.251,[-21.122 -21.121 -21.12  ...  22.141  22.142  22.143],[1.48822916 1.6009092  1.60092674 ... 0.11402421 0.11356971 0.11311656],43.266,38586129,38629395,"{'Start_end': array([[ 4583,  8690, 14210, 18935, 24123, 29596, 35552, 40886],
       [ 7465, 14210, 18214, 23309, 27999, 33324, 38474, 43214]])}",8,[ 6024 11450 16212 21122 26061 31460 37013 42050],"[ 7.71786838 13.89221857 26.60684167 40.50541823 35.21487518 17.22487264
 14.88677872 10.53238754]","[184.29782529 209.99580008 203.66598778 202.47013565 185.21948509
 180.08283811 198.53087155]",[ 8737 13831 18667 23591 28760 34236 39531],194.89470622151111,"[15.55996448 41.49262884 61.89709487 80.43630195 65.55001358 32.95512229
 19.99977354 12.98950186]",-0.24932267004805103,-0.24932267004805103
43,40286.429,[-31.17  -31.169 -31.168 ...  13.535  13.536  13.537],[0.         0.         0.         ... 0.11402421 0.11356971 0.11311656],44.708,40255259,40299967,"{'Start_end': array([[17211, 21846, 23870, 28461, 34924, 40338],
       [18821, 23870, 28436, 33879, 39502, 44090]])}",6,[18016 22858 26153 31170 37213 42214],[ 7.13336357  7.51938741 11.68583562 12.20929543 11.62104533  7.89430252],[206.52622883 303.49013657 199.32230417 165.4807215  199.960008  ],[20437 24505 28661 34191 39713],214.95587981236105,[ 9.72837176 12.42490021 40.76990586 46.68442892 29.06929147 13.7907648 ],-3.15226927408048,-3.15226927408048
44,44715.964,[-33.02  -33.019 -33.018 ...  32.154  32.155  32.156],[1.87026112 1.87069096 1.87111971 ... 0.11402421 0.11356971 0.11311656],65.177,44682944,44748121,"{'Start_end': array([[ 1812,  5667, 11108, 16176, 21197, 26014, 31398, 36446, 41963,
        47068, 52191, 56965, 62463],
       [ 4430, 10143, 14742, 19696, 24721, 30118, 34642, 40112, 45083,
        50110, 55107, 60545, 65027]])}",13,"[ 3121  7905 12925 17936 22959 28066 33020 38279 43523 48589 53649 58755
 63745]","[ 8.10556802 12.8651319  17.35783174 22.18962633 28.18009062 42.63416758
 47.75817518 37.67729389 31.87025248 32.53345632 25.80685497 14.63735442
  6.71820676]","[209.03010033 199.20318725 199.56096588 199.08421262 195.809673
 201.85708518 190.15021867 190.69412662 197.394394   197.6284585
 195.84802193 200.4008016 ]",[ 5513 10415 15430 20447 25512 30543 35649 40901 46056 51119 56202 61250],198.05510379942203,"[15.04773585 26.0123788  28.70597052 32.17860216 44.99511765 63.66660561
 69.94186315 59.37359019 45.86290372 46.82069995 34.88288989 22.62824715
  8.97709076]",-0.11386132548596845,-0.11896200634344029
45,44980.72,[-18.666 -18.665 -18.664 ...  12.709  12.71   12.711],[2.60321459 2.60321684 2.60322215 ... 0.11402421 0.11356971 0.11311656],31.378,44962054,44993432,"{'Start_end': array([[    0,  6476, 11572, 16493, 21882, 27192],
       [ 4974,  9972, 15512, 20839, 25642, 31194]])}",6,[ 2487  8224 13542 18666 23762 29193],[ 6.9683072   8.94361639 12.03604811 12.65566493 10.84161093  6.8129093 ],[174.30712916 188.04061677 195.16003123 196.23233909 184.12815319],[ 5355 10883 16104 21214 26477],187.5736538889032,[21.38854579 20.49781632 22.49810904 24.94836523 19.9871183  10.96999435],0.5377544955055954,0.5377544955055954
46,46227.886,[-19.993 -19.992 -19.991 ...  27.626  27.627  27.628],[2.79041175 2.7919153  2.79341567 ... 0.11402421 0.11356971 0.11311656],47.622,46207893,46255515,"{'Start_end': array([[    0,  4516,  8659, 12455, 18175, 22290, 28417, 33517, 38488,
        43664],
       [ 2412,  6668, 12455, 15131, 21811, 26912, 31581, 36565, 41780,
        46738]])}",10,[ 1206  5592 10557 13793 19993 24601 29999 35041 40134 45201],"[ 7.37883142  7.16208345 13.52190462 18.7370435  27.45717706 24.03993254
 22.80837083 21.70052596 18.40905949  9.43598188]","[227.99817601 201.40986908 309.02348578 161.29032258 217.01388889
 185.2537977  198.33399445 196.34792853 197.35543714]",[ 3399  8074 12175 16893 22297 27300 32520 37587 42667],210.44743335264215,"[13.20858072 12.92244547 29.21306689 34.01087535 63.43258178 58.87129426
 38.13545713 32.07406805 26.43805754 14.59609284]",-1.3530435253648667,-1.1352333003107795
47,47032.999,[-13.318 -13.317 -13.316 ...   7.728   7.729   7.73 ],[0.28038868 0.28121817 0.28204899 ... 0.11402421 0.11356971 0.11311656],21.049,47019681,47040730,"{'Start_end': array([[  721,  6035, 11853, 16871],
       [ 6035, 10787, 14783, 19521]])}",4,[ 3378  8411 13318 18196],[ 8.35088828 11.69165319 15.53873784  8.63714344],[198.68865488 203.79050336 205.00205002],[ 5894 10864 15757],202.49373608694998,[18.43303758 22.79850581 20.33955887 12.66479871],0.6411224251921718,0.6411224251921718
48,48238.402,[-17.02  -17.019 -17.018 ...  22.905  22.906  22.907],[1.69020514 1.80240791 1.80194553 ... 0.11402421 0.11356971 0.11311656],39.928000000000004,48221382,48261310,"{'Start_end': array([[   66,  3795, 10095, 14810, 19230, 25517, 30489, 35647],
       [ 3648, 10053, 14377, 19230, 24628, 28797, 34309, 39927]])}",8,[ 1857  6924 12236 17020 21929 27157 32399 37787],"[ 8.45358451 14.12074187 29.86597377 74.64184465 63.76144372 49.25891868
 33.45360309 10.51192814]","[197.35543714 188.25301205 209.03010033 203.70747606 191.27773527
 190.76688287 185.59762435]",[ 4390  9580 14628 19474 24543 29778 35093],195.14118115435176,"[ 17.04857477  36.65909393  56.13241118 119.81808681 128.16912293
  88.1020275   53.94814318  19.98445364]",-0.3399062142269517,-0.3399062142269517
49,48780.572,[-21.663 -21.662 -21.661 ...  27.271  27.272  27.273],[0.96558336 0.9656374  0.9656903  ... 0.11402421 0.11356971 0.11311656],48.937,48758909,48807846,"{'Start_end': array([[  452,  4805, 10036, 15463, 19707, 24250, 30298, 35837, 41098,
        46041],
       [ 4256,  9547, 13894, 18151, 23619, 28564, 33488, 38875, 43678,
        48509]])}",10,[ 2354  7176 11965 16807 21663 26407 31893 37356 42388 47275],"[ 9.13856051 13.07315692 19.30306832 34.02439182 58.11380478 45.04915612
 26.02958509 17.59921473 14.82045242  7.55756767]","[207.3828287  208.81186051 206.52622883 205.93080725 210.7925801
 182.2821728  183.04960644 198.7281399  204.62451402]",[ 4765  9570 14386 19235 24035 29150 34624 39872 44831],200.90319317385584,"[20.68134366 23.3126229  26.86352976 47.21691169 84.8164964  70.90680909
 41.49962637 26.85707511 18.97988302  9.89145727]",-0.6127695955213908,-0.368647787283418
